Time,Produzione (W)
28/03/2020 04:30,"0"
28/03/2020 04:45,"0"
28/03/2020 05:00,"0"
28/03/2020 05:15,"0"
28/03/2020 05:30,"0"
28/03/2020 05:45,"0"
28/03/2020 06:00,"8.3333"
28/03/2020 06:15,"758.3333"
28/03/2020 06:30,"2198.3333"
28/03/2020 06:45,"3933.6667"
28/03/2020 07:00,"5719.6665"
28/03/2020 07:15,"7670.0005"
28/03/2020 07:30,"10441.667"
28/03/2020 07:45,"13366.333"
28/03/2020 08:00,"17353.666"
28/03/2020 08:15,"21032.666"
28/03/2020 08:30,"24536.334"
28/03/2020 08:45,"29059.332"
28/03/2020 09:00,"32967.668"
28/03/2020 09:15,"36604.668"
28/03/2020 09:30,"39918"
28/03/2020 09:45,"42904.332"
28/03/2020 10:00,"45372.332"
28/03/2020 10:15,"47552"
28/03/2020 10:30,"50178.9961"
28/03/2020 10:45,"52304.668"
28/03/2020 11:00,"54175.668"
28/03/2020 11:15,"55248.6641"
28/03/2020 11:30,"56331"
28/03/2020 11:45,"57664.3359"
28/03/2020 12:00,"57815"
28/03/2020 12:15,"57842.6641"
28/03/2020 12:30,"57712.6641"
28/03/2020 12:45,"56770.668"
28/03/2020 13:00,"56350.6641"
28/03/2020 13:15,"56143.6641"
28/03/2020 13:30,"54583.332"
28/03/2020 13:45,"53486"
28/03/2020 14:00,"51403.668"
28/03/2020 14:15,"49241.6641"
28/03/2020 14:30,"46537"
28/03/2020 14:45,"44422"
28/03/2020 15:00,"41099.668"
28/03/2020 15:15,"38271"
28/03/2020 15:30,"34515.332"
28/03/2020 15:45,"29680.332"
28/03/2020 16:00,"26316"
28/03/2020 16:15,"22911"
28/03/2020 16:30,"19348.668"
28/03/2020 16:45,"14936.667"
28/03/2020 17:00,"11398.333"
28/03/2020 17:15,"8794.667"
28/03/2020 17:30,"5363"
28/03/2020 17:45,"3302"
28/03/2020 18:00,"1693.6665"
28/03/2020 18:15,"423.6667"
28/03/2020 18:30,"0"
28/03/2020 18:45,"0"
28/03/2020 19:00,"0"
28/03/2020 19:15,"0"
28/03/2020 19:30,"0"
28/03/2020 19:45,"0"
28/03/2020 20:00,"0"
28/03/2020 20:15,"0"
28/03/2020 20:30,"0"
28/03/2020 20:45,"0"
28/03/2020 21:00,"0"
28/03/2020 21:15,"0"
28/03/2020 21:30,"0"
28/03/2020 21:45,"0"
28/03/2020 22:00,"0"
28/03/2020 22:15,"0"
28/03/2020 22:30,"0"
28/03/2020 22:45,"0"
28/03/2020 23:00,"0"
28/03/2020 23:15,"0"
28/03/2020 23:30,"0"
28/03/2020 23:45,"0"
29/03/2020 00:00,"0"
29/03/2020 00:15,"0"
29/03/2020 00:30,"0"
29/03/2020 00:45,"0"
29/03/2020 01:00,"0"
29/03/2020 01:15,"0"
29/03/2020 01:30,"0"
29/03/2020 01:45,"0"
29/03/2020 02:00,"0"
29/03/2020 02:15,"0"
29/03/2020 02:30,"0"
29/03/2020 02:45,"0"
29/03/2020 03:00,"0"
29/03/2020 03:15,"0"
29/03/2020 03:30,"0"
29/03/2020 03:45,"0"
29/03/2020 04:00,"0"
29/03/2020 04:15,"0"
29/03/2020 04:30,"0"
29/03/2020 04:45,"0"
29/03/2020 05:00,"0"
29/03/2020 05:15,"0"
