Time,Produzione (W)
05/03/2020 00:00,"0"
05/03/2020 00:15,"0"
05/03/2020 00:30,"0"
05/03/2020 00:45,"0"
05/03/2020 01:00,"0"
05/03/2020 01:15,"0"
05/03/2020 01:30,"0"
05/03/2020 01:45,"0"
05/03/2020 02:00,"0"
05/03/2020 02:15,"0"
05/03/2020 02:30,"0"
05/03/2020 02:45,"0"
05/03/2020 03:00,"0"
05/03/2020 03:15,"0"
05/03/2020 03:30,"0"
05/03/2020 03:45,"0"
05/03/2020 04:00,"0"
05/03/2020 04:15,"0"
05/03/2020 04:30,"0"
05/03/2020 04:45,"0"
05/03/2020 05:00,"0"
05/03/2020 05:15,"0"
05/03/2020 05:30,"0"
05/03/2020 05:45,"0"
05/03/2020 06:00,"0"
05/03/2020 06:15,"0"
05/03/2020 06:30,"0"
05/03/2020 06:45,"1.3333"
05/03/2020 07:00,"440.6667"
05/03/2020 07:15,"1767.6667"
05/03/2020 07:30,"3549.6665"
05/03/2020 07:45,"7185"
05/03/2020 08:00,"8179.3335"
05/03/2020 08:15,"12095.334"
05/03/2020 08:30,"9409.333"
05/03/2020 08:45,"21905.334"
05/03/2020 09:00,"18386.334"
05/03/2020 09:15,"17678.332"
05/03/2020 09:30,"20861.668"
05/03/2020 09:45,"26339.666"
05/03/2020 10:00,"32274.334"
05/03/2020 10:15,"35541"
05/03/2020 10:30,"28818"
05/03/2020 10:45,"25799.666"
05/03/2020 11:00,"29717.334"
05/03/2020 11:15,"36329.332"
05/03/2020 11:30,"46153.3359"
05/03/2020 11:45,"34047.668"
05/03/2020 12:00,"36093.668"
05/03/2020 12:15,"37699"
05/03/2020 12:30,"20697.334"
05/03/2020 12:45,"17862.668"
05/03/2020 13:00,"16787.668"
05/03/2020 13:15,"17383.666"
05/03/2020 13:30,"15954"
05/03/2020 13:45,"11582.333"
05/03/2020 14:00,"8573.666"
05/03/2020 14:15,"8834"
05/03/2020 14:30,"12723.667"
05/03/2020 14:45,"11091"
05/03/2020 15:00,"6859.3335"
05/03/2020 15:15,"4170.6665"
05/03/2020 15:30,"5053"
05/03/2020 15:45,"4914"
05/03/2020 16:00,"5183"
05/03/2020 16:15,"3874.3333"
05/03/2020 16:30,"2354.3333"
05/03/2020 16:45,"1042.3333"
05/03/2020 17:00,"640.6667"
05/03/2020 17:15,"122"
05/03/2020 17:30,"21.3333"
05/03/2020 17:45,"0"
05/03/2020 18:00,"0"
05/03/2020 18:15,"0"
05/03/2020 18:30,"0"
05/03/2020 18:45,"0"
05/03/2020 19:00,"0"
05/03/2020 19:15,"0"
05/03/2020 19:30,"0"
05/03/2020 19:45,"0"
05/03/2020 20:00,"0"
05/03/2020 20:15,"0"
05/03/2020 20:30,"0"
05/03/2020 20:45,"0"
05/03/2020 21:00,"0"
05/03/2020 21:15,"0"
05/03/2020 21:30,"0"
05/03/2020 21:45,"0"
05/03/2020 22:00,"0"
05/03/2020 22:15,"0"
05/03/2020 22:30,"0"
05/03/2020 22:45,"0"
05/03/2020 23:00,"0"
05/03/2020 23:15,"0"
05/03/2020 23:30,"0"
05/03/2020 23:45,"0"
06/03/2020 00:00,"0"
06/03/2020 00:15,"0"
06/03/2020 00:30,"0"
06/03/2020 00:45,"0"
06/03/2020 01:00,"0"
06/03/2020 01:15,"0"
06/03/2020 01:30,"0"
06/03/2020 01:45,"0"
06/03/2020 02:00,"0"
06/03/2020 02:15,"0"
06/03/2020 02:30,"0"
06/03/2020 02:45,"0"
06/03/2020 03:00,"0"
06/03/2020 03:15,"0"
06/03/2020 03:30,"0"
06/03/2020 03:45,"0"
06/03/2020 04:00,"0"
06/03/2020 04:15,"0"
06/03/2020 04:30,"0"
06/03/2020 04:45,"0"
06/03/2020 05:00,"0"
06/03/2020 05:15,"0"
06/03/2020 05:30,"0"
06/03/2020 05:45,"0"
06/03/2020 06:00,"0"
06/03/2020 06:15,"0"
06/03/2020 06:30,"0"
06/03/2020 06:45,"0"
06/03/2020 07:00,"413.3333"
06/03/2020 07:15,"2213"
06/03/2020 07:30,"4470"
06/03/2020 07:45,"4708.333"
06/03/2020 08:00,"12841.667"
06/03/2020 08:15,"11966"
06/03/2020 08:30,"11646.334"
06/03/2020 08:45,"18827.334"
06/03/2020 09:00,"25666.666"
06/03/2020 09:15,"23160.666"
06/03/2020 09:30,"30647.668"
06/03/2020 09:45,"39989.9961"
06/03/2020 10:00,"41829.0039"
06/03/2020 10:15,"44787.332"
06/03/2020 10:30,"47443.3359"
06/03/2020 10:45,"49585.3359"
06/03/2020 11:00,"52605.3359"
06/03/2020 11:15,"44213"
06/03/2020 11:30,"57032.6641"
06/03/2020 11:45,"57419.668"
06/03/2020 12:00,"58796"
06/03/2020 12:15,"57642.3359"
06/03/2020 12:30,"55791.332"
06/03/2020 12:45,"57172.3359"
06/03/2020 13:00,"55165.332"
06/03/2020 13:15,"59067"
06/03/2020 13:30,"52988"
06/03/2020 13:45,"30749.998"
06/03/2020 14:00,"49192"
06/03/2020 14:15,"46386"
06/03/2020 14:30,"44921"
06/03/2020 14:45,"41288"
06/03/2020 15:00,"38476.668"
06/03/2020 15:15,"34458.332"
06/03/2020 15:30,"29186.668"
06/03/2020 15:45,"25583"
06/03/2020 16:00,"21661.668"
06/03/2020 16:15,"17706.668"
06/03/2020 16:30,"13499"
06/03/2020 16:45,"10040.666"
06/03/2020 17:00,"7511.333"
06/03/2020 17:15,"5496.6665"
06/03/2020 17:30,"2981.6665"
06/03/2020 17:45,"1357"
06/03/2020 18:00,"147.3333"
06/03/2020 18:15,"0"
06/03/2020 18:30,"0"
06/03/2020 18:45,"0"
06/03/2020 19:00,"0"
06/03/2020 19:15,"0"
06/03/2020 19:30,"0"
06/03/2020 19:45,"0"
06/03/2020 20:00,"0"
06/03/2020 20:15,"0"
06/03/2020 20:30,"0"
06/03/2020 20:45,"0"
06/03/2020 21:00,"0"
06/03/2020 21:15,"0"
06/03/2020 21:30,"0"
06/03/2020 21:45,"0"
06/03/2020 22:00,"0"
06/03/2020 22:15,"0"
06/03/2020 22:30,"0"
06/03/2020 22:45,"0"
06/03/2020 23:00,"0"
06/03/2020 23:15,"0"
06/03/2020 23:30,"0"
06/03/2020 23:45,"0"
07/03/2020 00:00,"0"
07/03/2020 00:15,"0"
07/03/2020 00:30,"0"
07/03/2020 00:45,"0"
07/03/2020 01:00,"0"
07/03/2020 01:15,"0"
07/03/2020 01:30,"0"
07/03/2020 01:45,"0"
07/03/2020 02:00,"0"
07/03/2020 02:15,"0"
07/03/2020 02:30,"0"
07/03/2020 02:45,"0"
07/03/2020 03:00,"0"
07/03/2020 03:15,"0"
07/03/2020 03:30,"0"
07/03/2020 03:45,"0"
07/03/2020 04:00,"0"
07/03/2020 04:15,"0"
07/03/2020 04:30,"0"
